id,name,neighborhood_cleansed,latitude,longitude,host_listings_count,property_type,room_type,accommodates,bedrooms,price,availability_365,review_scores_rating
6397673,Nice Flat Navigli,SARCA,45.4353,9.17435,1,Entire rental unit,Entire home/apt,4,1.0,$48.00,0,
6398530,Prestigiosa camera Parco Sempione,PAGANO,45.47701,9.16881,2,Private room in rental unit,Private room,2,1.0,$83.00,360,4.67
6538947,DESIGN WEEK @LAMBRATE VENTURA,LAMBRATE,45.47179,9.24114,1,Private room in condo,Private room,2,1.0,$43.00,204,4.67
6233137,Milan: Navigli's pedestrian area,NAVIGLIO GRANDE,45.45336,9.17211,6,Entire rental unit,Entire home/apt,2,1.0,$100.00,0,4.5
6540227,CAMERA CON BAGNO PRIVATO USO ESCLUSIVO CITYCENTER,BUENOS AIRES,45.48701,9.21166,2,Private room in rental unit,Private room,1,1.0,$45.00,259,4.82
6540952,"Cozy apartment Milan, 3 stops expo!",FARINI,45.49554,9.18059,1,Entire rental unit,Entire home/apt,4,1.0,$80.00,0,4.67
6541667,"Renovated, good location.  2 Underground Lines",PIOLA,45.49568,9.18964,1,Entire rental unit,Entire home/apt,2,1.0,$70.00,144,5.0
6400851,Nice Flat NoLo/Central Station - No WIFI,LORETO,45.49328,9.21373,1,Entire rental unit,Entire home/apt,4,1.0,$60.00,173,4.78
6233263,"Bright stilish, AC, 150m2 Tre Torri Citylife",PAGANO,45.47387,9.1623,1,Entire condo,Entire home/apt,6,2.0,$215.00,29,4.72
6406205,THE PLAYGROUND,VIA SAN VITTORE,45.46509,9.17425,2,Entire rental unit,Entire home/apt,4,2.0,$185.00,1,4.82
6406358,nice and large flat near centre and metro,LORETO,45.49419,9.21562,2,Entire rental unit,Entire home/apt,6,3.0,$62.00,43,4.82
6542322,clean and quiet small apartment,PADOVA,45.50629,9.24388,1,Entire rental unit,Entire home/apt,2,1.0,$48.00,85,4.75
6547107,Studio max 3 persone,PADOVA,45.50097,9.23519,1,Entire rental unit,Entire home/apt,3,1.0,$30.00,0,4.33
6235349,Una delle più belle zone di Milano!,BUENOS AIRES,45.4717,9.21722,1,Private room in rental unit,Private room,2,1.0,$120.00,0,
6547338,Beautiful apartment with view,LAMBRATE,45.47685,9.24769,3,Entire rental unit,Entire home/apt,5,2.0,$76.00,298,0.0
6547516,easyhomes Repubblica Lazzaretto - 2 bedrooms,BUENOS AIRES,45.47928,9.20354,19,Entire rental unit,Entire home/apt,6,2.0,"$9,999.00",0,4.5
6552099,LUXURY APARTMENT CORSO BUENOS AIRES,BUENOS AIRES,45.48352,9.21572,1,Entire rental unit,Entire home/apt,5,3.0,$235.00,314,4.7
6235545,Milano Isola design,PIOLA,45.4915,9.18703,4,Entire home,Entire home/apt,4,2.0,$120.00,0,
6552572,1 bedroom apt in Porta Venezia,CERMENTATE,45.4775,9.20172,7,Entire rental unit,Entire home/apt,2,1.0,$115.00,266,4.45
6406647,Bright apartment Duomo overview,DUOMO,45.45747,9.19251,2,Entire rental unit,Entire home/apt,2,1.0,$115.00,134,4.77
6239929,Cozy place close to Garibaldi area,PIOLA,45.49016,9.18452,1,Entire rental unit,Entire home/apt,4,1.0,$85.00,191,3.5
6406677,Flat in Navigli distric - Milano,PORTA TICINESE,45.45238,9.1794,1,Entire rental unit,Entire home/apt,4,1.0,$69.00,237,4.74
6408589,Studio apartment Navigli/Darsena,NAVIGLIO GRANDE,45.45238,9.17594,1,Entire rental unit,Entire home/apt,2,,$68.00,0,4.66
6554049,Appartamento MILANO - PORTA VENEZIA,BUENOS AIRES,45.47203,9.20957,7,Entire rental unit,Entire home/apt,5,2.0,$148.00,0,4.0
6240423,"LottoSuite | Expo,Fiera,Sole24,MiCo",MONTE ROSA,45.47425,9.14432,5,Entire rental unit,Entire home/apt,2,1.0,$65.00,48,3.6
6245677,Bilocale in Piazzale Loreto,LORETO,45.489,9.21788,1,Entire rental unit,Entire home/apt,2,1.0,$100.00,138,4.0
6555709,Apartment Design,ITALIA,45.43852,9.18133,2,Entire rental unit,Entire home/apt,4,1.0,$71.00,299,4.72
6556383,Monolocale zona Isola Milano,PIOLA,45.4913,9.18738,1,Entire rental unit,Entire home/apt,2,1.0,$55.00,305,4.61
6558418,,NAVIGLIO GRANDE,45.5008,9.13325,1,Entire loft,Entire home/apt,3,1.0,$58.00,0,
6408858,The Best Rent - Nice apartment in Milan,BUENOS AIRES,45.46905,9.21681,179,Entire rental unit,Entire home/apt,2,1.0,$158.00,0,4.75
6409585,Affittasi stanza in zona Repubblica,CERMENTATE,45.48202,9.19888,1,Private room in condo,Private room,2,1.0,$50.00,0,
6410567,"Navigli, apartment in typical house",PORTA TICINESE,45.44596,9.1787,1,Entire rental unit,Entire home/apt,4,1.0,$100.00,186,4.88
6410897,Bright and cozy studio apartment,PIOLA,45.49643,9.18895,1,Entire rental unit,Entire home/apt,2,,$60.00,203,4.5
6417227,Cozy Attic Arco della Pace,PARCO SEMPIONE,45.47679,9.17479,1,Entire rental unit,Entire home/apt,4,2.0,$120.00,0,5.0
6564247,Broletto Apartment,BRERA,45.46727,9.1858,34,Entire serviced apartment,Entire home/apt,3,1.0,$171.00,184,4.72
6248383,Studio cosy M2 Lambrate university Politecnico,CITY LIFE,45.48599,9.22838,10,Entire rental unit,Entire home/apt,2,1.0,$48.00,271,4.67
6417792,Apartment in Beautiful Villa,CORSICA,45.46086,9.22669,1,Entire rental unit,Entire home/apt,5,1.0,$115.00,358,4.87
6252271,Sans égal in Corso Como Garibaldi,REPUBBLICA,45.481773,9.187466,1,Entire rental unit,Entire home/apt,2,1.0,$102.00,148,4.67
6564611,Amazing in downtown!,VIGENTINO,45.45546,9.19591,1,Entire rental unit,Entire home/apt,4,2.0,$223.00,232,4.82
6257234,Spacious room in the centre,PIOLA,45.48877,9.16939,1,Private room in rental unit,Private room,1,1.0,$50.00,0,
6567170,Appartamento attaccato a Navigli,NAVIGLIO GRANDE,45.4448,9.17312,1,Private room in rental unit,Private room,2,1.0,$60.00,0,
6419067,Quiet Place center Milano,SARPI,45.48121,9.17604,1,Entire rental unit,Entire home/apt,4,1.0,$93.00,359,4.61
6420249,New top floor flat close to Bicocca,CA` GRANDA,45.5143,9.19357,1,Entire rental unit,Entire home/apt,1,1.0,$98.00,0,
6258221,Flat near Porta Venezia,BUENOS AIRES,45.4767,9.21566,1,Entire rental unit,Entire home/apt,6,4.0,$120.00,0,
6420324,Suitelowcost Solaria Luxury Plus,REPUBBLICA,45.4814,9.19443,13,Entire condo,Entire home/apt,4,1.0,$493.00,262,4.76
6567849,A SHARE ROOM FOR GIRL-STANZA CONDIVISA METRO TURRO,PADOVA,45.50134,9.2215,8,Shared room in condo,Shared room,1,1.0,$15.00,337,4.5
6567965,The Holden House,GIAMBELLINO,45.44873,9.14979,1,Entire rental unit,Entire home/apt,2,1.0,$70.00,0,4.73
6258296,Singola (ONLY WOMEN) con  vista giardino.,QUARTO OGGIARO,45.51835,9.13166,2,Private room in rental unit,Private room,1,1.0,$28.00,0,4.8
6570305,Beautiful Apartment Porta Venezia,BUENOS AIRES,45.47563,9.21781,1,Entire rental unit,Entire home/apt,4,2.0,$115.00,349,4.6
6421121,Taggia venti6,Q. CAGNINO,45.47155,9.10394,2,Private room in rental unit,Private room,2,1.0,$75.00,264,4.5
6260484,beautiful loft with winter garden,SARPI,45.48179,9.17729,2,Entire loft,Entire home/apt,10,3.0,"$1,000.00",0,4.0
6424803,Navigli lovely Open Space,SAN CRISTOFORO,45.44035,9.16175,2,Entire rental unit,Entire home/apt,4,1.0,$90.00,295,5.0
6430698,"Milan, Windmill House",NAVIGLIO GRANDE,45.50033,9.14161,2,Private room in loft,Private room,2,1.0,$50.00,0,5.0
6265340,☞ Design & Terrace 10 minutes from town center,CORSICA,45.46738,9.22522,1,Entire rental unit,Entire home/apt,4,1.0,$75.00,12,4.71
6433674,Colazione sulla terrazza,LORETO,45.49685,9.21836,2,Private room in rental unit,Private room,2,1.0,$55.00,50,4.76
6433898,Appartamento MM2 - Ospedale S.Paolo,BARONA,45.43398,9.16315,1,Entire rental unit,Entire home/apt,3,2.0,$60.00,0,4.75
6434903,Accogliente loft immerso nel verde,MAGGIOLINA,45.49791,9.19878,1,Entire rental unit,Entire home/apt,2,1.0,$60.00,0,4.63
6434948,Your city center modern flat!,CERMENTATE,45.48399,9.19954,2,Entire rental unit,Entire home/apt,2,1.0,$100.00,79,4.7
6581423,Single room in 90 sm apartment,LORETO,45.43777,9.22537,2,Private room in rental unit,Private room,1,1.0,$32.00,262,4.79
6582156,Casa spaziosa LUMINOSA,FARINI,45.49267,9.18198,1,Entire condo,Entire home/apt,4,2.0,$100.00,83,4.67
6584201,Double room in 90sm apartment,LORETO,45.43574,9.22705,2,Private room in rental unit,Private room,2,1.0,$35.00,0,4.78
6588075,cozy apartment-Maciachini area,PAGANO,45.50388,9.18026,1,Entire rental unit,Entire home/apt,3,1.0,$55.00,3,4.67
6594715,SofaBed in home centre of Milano,PORTA TICINESE,45.45201,9.18125,2,Shared room in rental unit,Shared room,1,1.0,$50.00,173,4.41
6440170,Appartamento nel cuore dell' Isola,PIOLA,45.48773,9.18579,1,Entire rental unit,Entire home/apt,4,4.0,$500.00,364,5.0
6265778,Shiny cozy central appartment,CERMENTATE,45.48063,9.20201,1,Entire rental unit,Entire home/apt,4,1.0,$100.00,0,
6267882,Centro storico,DUOMO,45.45801,9.18635,2,Entire rental unit,Entire home/apt,5,1.0,$109.00,139,5.0
6269425,Attico Casa Monolocale Indipendente,BUENOS AIRES,45.48164,9.22141,1,Entire rental unit,Entire home/apt,3,1.0,$44.00,236,4.75
6595285,cozy room,SARPI,45.48426,9.17191,1,Private room in rental unit,Private room,4,1.0,$90.00,0,
6270627,Design District Apartment_D,PARCO LAMBRO,45.48754,9.24031,21,Entire rental unit,Entire home/apt,4,2.0,$90.00,0,4.67
6440814,Soggiorno in bilocale indipendente,SARCA,45.43395,9.18022,1,Entire rental unit,Entire home/apt,2,1.0,$60.00,259,4.71
6271080,Apartment in the heart of Milan,DUOMO,45.45884,9.17986,1,Entire rental unit,Entire home/apt,3,1.0,$89.00,229,4.51
6441340,Cozy Beautiful Artistic Loft!!,CASTEL MORRONE,45.43991,9.19867,2,Entire loft,Entire home/apt,3,1.0,$49.00,231,4.62
6598351,Boutique Apartment in city center,PIOLA,45.48832,9.17234,1,Entire rental unit,Entire home/apt,4,1.0,$40.00,0,
6599201,Room in a Young and Cozy area!,PIOLA,45.48965,9.16363,1,Private room in rental unit,Private room,2,1.0,$40.00,203,4.97
6273847,Comfort and centrality in Milan,BUENOS AIRES,45.47733,9.20646,1,Shared room in rental unit,Shared room,2,1.0,$46.00,346,4.64
6274148,Cozy apartment close to Metro,PARCO LAMBRO,45.49427,9.23404,1,Entire rental unit,Entire home/apt,2,1.0,$55.00,308,4.88
6599748,Monolocale Affori FS,AFFORI,45.51997,9.16941,2,Entire rental unit,Entire home/apt,2,1.0,$56.00,358,
6445431,Attic Milan Isola,PIOLA,45.48898,9.18404,1,Private room in rental unit,Private room,1,1.0,$40.00,226,4.65
6455438,Navigli Darsena bright apartment,PORTA TICINESE,45.45541,9.17614,89,Entire rental unit,Entire home/apt,3,1.0,$110.00,16,
6455602,House 8 people Center PORTA ROMANA,PORTA ROMANA,45.44885,9.19984,8,Entire rental unit,Entire home/apt,10,2.0,$233.00,266,4.09
6281453,Beautiful apartment in Milan Isola,PIOLA,45.49094,9.18542,1,Entire rental unit,Entire home/apt,4,1.0,$300.00,362,4.86
6455904,Exclusive Penthouse Studio With Terrace 75sq.mt.,PORTA TICINESE,45.45639,9.17471,3,Entire rental unit,Entire home/apt,3,1.0,$154.00,280,4.89
6456523,Nice appartment near Centrale,LORETO,45.49591,9.21632,1,Private room in rental unit,Private room,4,1.0,$40.00,0,
6283990,Big and bright room zona Navigli,ITALIA,45.44098,9.1783,1,Private room in rental unit,Private room,3,1.0,$58.00,173,4.95
6600340,★  Stellar Design 2BR Loft next to Navigli & Duomo,PORTA TICINESE,45.45611,9.18014,2,Entire rental unit,Entire home/apt,4,2.0,$204.00,57,4.8
6604789,Beautiful apartment great location!,PAGANO,45.47739,9.16963,1,Entire condo,Entire home/apt,3,2.0,$105.00,0,
6284626,Ultimo piano luminoso con terrazzo,PORTA TICINESE,45.45473,9.17504,1,Entire rental unit,Entire home/apt,3,2.0,$130.00,144,4.78
6621234,Lucia's place,SARCA,45.42887,9.17236,1,Private room in rental unit,Private room,2,1.0,$24.00,36,4.74
6458340,Milan City Chic - Porta Venezia,BUENOS AIRES,45.47709,9.20564,4,Entire rental unit,Entire home/apt,6,2.0,$154.00,216,4.83
6288666,Private room in the centre of Milan,CASTELLO,45.47054,9.20637,2,Private room in rental unit,Private room,2,1.0,$200.00,365,5.0
6288866,Design Milan Loft,CORSICA,45.46597,9.22646,1,Entire loft,Entire home/apt,4,1.0,$80.00,0,4.8
6460790,appartamento in edificio storico,XXII MARZO,45.45975,9.20754,1,Entire rental unit,Entire home/apt,3,2.0,$143.00,0,5.0
6290462,Comfortable three-room-apartment-Central Station,MAGGIOLINA,45.49458,9.20401,1,Entire rental unit,Entire home/apt,7,2.0,$90.00,193,4.83
6461914,Beautiful flat in Milano center,XXII MARZO,45.46756,9.20819,1,Entire rental unit,Entire home/apt,2,,$59.00,0,4.8
6465389,LAdolceVITAinTHEcentreOFtheCITY,BUENOS AIRES,45.47218,9.21004,1,Private room in rental unit,Private room,2,1.0,$45.00,0,4.97
6466007,Lovely&Quiet RED private room & bath w/terrace,MAGGIOLINA,45.4929,9.20346,2,Private room in villa,Private room,2,1.0,$60.00,75,4.57
6469513,Appartamento moderno vicino centro,ROGOREDO,45.49892,9.21148,1,Entire rental unit,Entire home/apt,4,1.0,$45.00,0,5.0
6469748,Bilocale su Naviglio x IEO 15146c00252 apt1,PARCO SEMPIONE,45.41578,9.16231,6,Entire home,Entire home/apt,4,1.0,$165.00,355,4.68
6470175,Bilocale sul Naviglio x Humanitas apt5,GRATOSOGLIO,45.41578,9.16424,6,Entire rental unit,Entire home/apt,4,1.0,$165.00,356,4.78
6622009,Nice loft in Lambrate,FORLANINI,45.470371,9.245313,1,Private room in loft,Private room,2,1.0,"$3,269.00",344,4.51
6630969,AMAZING  LOFT NEAR CENTER WIFI & NESPRESSO MACHINE,VIGENTINO,45.44678,9.1961,1,Entire rental unit,Entire home/apt,4,2.0,$36.00,0,4.0
6632351,Central charming Studio,CASTELLO,45.45528,9.2011,2,Entire rental unit,Entire home/apt,2,1.0,$90.00,234,4.72
6633945,Villetta S.Siro Metro 5 & Colazione,P. ROSSI,45.47649,9.11548,1,Private room in townhouse,Private room,2,1.0,$48.00,0,4.92
6296683,"Apartment ""milanese style"" near Citylife and MICO",PAGANO,45.47279,9.15804,2,Entire condo,Entire home/apt,5,2.0,$53.00,0,4.33
6470721,Pontaccio Apartment,BRERA,45.47236,9.18535,34,Entire serviced apartment,Entire home/apt,4,1.0,$195.00,0,4.69
6301181,Studio flat in the Historic centre of Milan,PORTA TICINESE,45.4567,9.18224,1,Entire rental unit,Entire home/apt,2,1.0,$60.00,0,4.65
6473093,50 mq modern flat in Fiera Area,MONTE ROSA,45.47528,9.14539,1,Entire condo,Entire home/apt,2,1.0,$75.00,82,5.0
6634514,Vibrant and Artsy Haven in Milan's Canal District,NAVIGLIO GRANDE,45.45357,9.17111,5,Entire rental unit,Entire home/apt,4,1.0,$72.00,18,4.92
6303549,Super Bright Loft,VIGENTINO,45.44876,9.19677,1,Entire loft,Entire home/apt,4,2.0,$46.00,23,4.58
6635401,In Bovisa in Agosto,BOVISA,45.49935,9.16816,1,Entire rental unit,Entire home/apt,3,2.0,$40.00,0,
6636449,Stanza privata in zona centrale,VIA SAN VITTORE,45.46168,9.17322,1,Private room in rental unit,Private room,2,1.0,$100.00,0,
6473969,Room near city center,BUENOS AIRES,45.47068,9.22346,1,Private room in rental unit,Private room,2,1.0,$70.00,358,4.67
6303803,"Three bed rooms, a lovely terrace",BUENOS AIRES,45.48006,9.21282,1,Entire rental unit,Entire home/apt,6,3.0,$191.00,0,4.0
6304274,Camera con vista in viale Argonne,CORSICA,45.46717,9.23258,1,Private room in rental unit,Private room,2,1.0,$70.00,0,5.0
6306770,Milan downtown/,BRERA,45.47941,9.19047,1,Entire rental unit,Entire home/apt,4,2.0,$150.00,0,
6480859,MilanoGuestHouse - casa Passione,BUENOS AIRES,45.47927,9.20751,3,Entire rental unit,Entire home/apt,5,1.0,$79.00,323,4.61
6483611,Charming Apt Tortona designdistrict,PORTA ROMANA,45.45623,9.16067,18,Entire rental unit,Entire home/apt,4,,$58.00,20,4.09
6637683,Cozy central private room,BUENOS AIRES,45.48066,9.21475,1,Private room in rental unit,Private room,1,1.0,$58.00,61,4.86
6308307,2 - MATA GUESTHOUSE MILANO,CITY LIFE,45.4842,9.23127,3,Private room in rental unit,Private room,3,1.0,$81.00,2,4.6
6639139,Monolocale luminoso per 2 persone,MONTE ROSA,45.47658,9.14394,5,Entire rental unit,Entire home/apt,2,,$50.00,143,4.57
6308397,Charming New Apartment Milan Center,DUOMO,45.46529,9.17571,49,Entire rental unit,Entire home/apt,4,1.0,$109.00,138,4.77
6640675,Appartamento nuovo in zona san siro,GALLARATESE,45.50093,9.1029,1,Private room in rental unit,Private room,2,1.0,$60.00,0,4.86
6643074,Navigli Vecchia Milano,PORTA TICINESE,45.448,9.17881,1,Entire rental unit,Entire home/apt,3,2.0,$96.00,350,5.0
6483878,Casetta del Parco,PADOVA,45.50198,9.2328,1,Entire home,Entire home/apt,3,1.0,$65.00,355,4.79
6488008,MilanoGuestHouse - casa Armonia,BUENOS AIRES,45.48101,9.20924,3,Entire rental unit,Entire home/apt,5,1.0,$85.00,321,4.73
6309529,Cozy Flat 150m2 large | Navigli Heart of Art,VIA SAN VITTORE,45.45686,9.17482,3,Entire condo,Entire home/apt,6,3.0,$220.00,31,4.9
6309902,Only the brave! Romantic view,VIGENTINO,45.45053,9.19558,488,Entire rental unit,Entire home/apt,2,,$94.00,349,4.03
6310178,Spacious and charming loft,BUENOS AIRES,45.46936,9.22164,1,Entire rental unit,Entire home/apt,6,3.0,$90.00,1,4.61
6490451,LOFT DESIGN MILANO,NAVIGLIO GRANDE,45.50661,9.13518,1,Entire loft,Entire home/apt,5,2.0,$180.00,334,4.29
6490904,Comfortable  Room in Milano,MECENATE,45.45864,9.24895,2,Private room in condo,Private room,2,1.0,$50.00,347,4.91
6492285,"Cozy apartment in Isola, in the heart of Milan",PIOLA,45.48654,9.18682,1,Entire condo,Entire home/apt,4,2.0,$350.00,0,
6653401,Very new little flat with optical fiber 1000 MB,PAGANO,45.46964,9.15758,5,Entire rental unit,Entire home/apt,2,1.0,$53.00,234,4.71
6311261,Casa in zona bosco verticale Milano,PIOLA,45.48949,9.1883,1,Entire rental unit,Entire home/apt,2,1.0,$85.00,0,
6654907,In the heart of Milan,BUENOS AIRES,45.47822,9.21457,1,Entire rental unit,Entire home/apt,4,1.0,$171.00,279,4.97
6655620,Single bedroom with bathroom,LORETO,45.44371,9.21446,3,Private room in villa,Private room,2,1.0,$46.00,308,4.55
6660691,Nice Room inCenter (Private Balcony,XXII MARZO,45.46412,9.21221,1,Private room in rental unit,Private room,1,1.0,$46.00,0,4.81
6495526,Lovely and Green home in Central Nolo,LORETO,45.49274,9.21716,1,Entire condo,Entire home/apt,2,1.0,$150.00,334,5.0
6496732,Navigli Tortona Design flat,PORTA ROMANA,45.45171,9.16652,2,Entire rental unit,Entire home/apt,2,,$750.00,154,4.28
6311342,valeloft,REPUBBLICA,45.48441,9.19034,1,Entire loft,Entire home/apt,2,1.0,$80.00,129,4.88
6697228,Penthouse in the center with view,SARPI,45.4805305043526,9.17981974232788,1,Entire condo,Entire home/apt,6,2.0,$178.00,339,5.0
6698893,"Sunny apartment, Isola neighborhood",PIOLA,45.49477,9.18684,1,Entire rental unit,Entire home/apt,2,1.0,$100.00,0,5.0
6668231,AFFITTO BILOCALE CENTRO-4 PEOPLE,PORTA TICINESE,45.45554,9.17493,2,Entire rental unit,Entire home/apt,4,1.0,$600.00,362,4.4
6668829,Monolocale con Area Wellness RESIDENZA PORTA VOLTA,SARPI,45.48479,9.18093,2,Entire serviced apartment,Entire home/apt,2,1.0,$120.00,0,4.67
6669525,Milano Turro quite and cozy apartment,PADOVA,45.4969,9.22543,89,Entire rental unit,Entire home/apt,3,1.0,$90.00,323,5.0
6312248,Modern Design flat near Duomo w/ private spa,DUOMO,45.46649,9.18375,2,Entire rental unit,Entire home/apt,3,1.0,$135.00,0,4.62
6700918,Al 36,PARCO LAMBRO,45.48789,9.23485,1,Entire condo,Entire home/apt,4,1.0,$80.00,79,5.0
6312353,milano expo,PORTA TICINESE,45.45177,9.18353,2,Entire rental unit,Entire home/apt,2,1.0,$95.00,0,
6702727,Cagliero's House,MAGGIOLINA,45.4943,9.20459,2,Entire condo,Entire home/apt,4,1.0,$79.00,354,4.69
6670093,Cozy bright new apartment in Isola,PIOLA,45.48665,9.18596,1,Entire rental unit,Entire home/apt,3,1.0,$80.00,155,
6315358,Charming loft in Moscova,BRERA,45.476585,9.191472,1,Entire loft,Entire home/apt,4,1.0,$151.00,20,4.88
6672999,Appartamento zonaViale MonzaMMRossa,LORETO,45.49196,9.2161,2,Entire rental unit,Entire home/apt,4,2.0,$38.00,0,4.16
6675770,Superb new apt - 15 min to Duomo!,WAGNER,45.46083,9.1322,2,Entire rental unit,Entire home/apt,8,3.0,$129.00,0,
6676119,bilocale in città studi M2 PIOLA,BUENOS AIRES,45.47656,9.22309,1,Entire rental unit,Entire home/apt,2,1.0,$65.00,268,4.77
6708993,Camera con bagno in casa privata a Milano,SARPI,45.48201,9.18142,4,Private room in rental unit,Private room,2,1.0,$80.00,203,4.81
6320157,Milan Center Cenisio M5 Wi-Fi Fiber 1GB,SARPI,45.48739,9.16778,1,Entire condo,Entire home/apt,6,2.0,$130.00,119,4.94
6713199,BEAUTIFUL HOUSE FOR BIG GROUPS - COCCO HOUSE,NAVIGLIO GRANDE,45.44591,9.1757,4,Entire rental unit,Entire home/apt,16,4.0,$615.00,81,4.96
6718847,"ESPINASSE, Blu room, zona BOVISA MILANO",NAVIGLIO GRANDE,45.49612,9.14173,19,Private room in condo,Private room,1,1.0,$71.00,248,4.67
6719362,I love Milano,ROGOREDO,45.49696,9.20523,1,Private room in rental unit,Private room,4,1.0,$90.00,0,4.95
6681922,bell appartamento Milano centro,CASTELLO,45.45608,9.20069,1,Entire rental unit,Entire home/apt,3,2.0,$100.00,0,
6683838,Private Room&Bathroom in Tortona District,PORTA ROMANA,45.45164,9.15484,1,Private room in rental unit,Private room,2,1.0,$70.00,0,5.0
6684561,cozy central flat in st. garibaldi,PIOLA,45.49216,9.18492,1,Entire rental unit,Entire home/apt,3,2.0,$55.00,0,
6320245,Magnolia Rooms: College Town,BUENOS AIRES,45.47368,9.22057,1,Private room in rental unit,Private room,2,1.0,$30.00,0,4.8
6321245,Live on Navigli,NAVIGLIO GRANDE,45.45159,9.17446,3,Entire rental unit,Entire home/apt,4,2.0,$141.00,169,4.82
6691820,Luminoso bilocale in via Washington,WASHINGTON,45.46105,9.15528,1,Entire rental unit,Entire home/apt,2,1.0,$59.00,0,5.0
